Id,Date,Text,Retweets,Favorites,Hashtags,IsReply,MentionedUsers
1239024200708308999,2020-03-15 03:02:44,@Tesla Congratulations Giga NY team!,383,13099,[],1,['Tesla']
1239610642325274624,2020-03-16 17:53:02,RT @Tesla: Model Y deliveries begin!\n\nhttps://t.co/ZhuiM5MTOf https://t.co/3gX6MBPmhp,5552,0,[],0,['Tesla']
1240492347835604992,2020-03-19 04:16:37,"@NateSilver538 Tesla makes cars with sophisticated hvac systems. SpaceX makes spacecraft with life support systems. Ventilators are not difficult, but cannot be produced instantly. Which hospitals have these shortages you speak of right now?",2106,12170,[],1,['NateSilver538']
1240770845682720768,2020-03-19 22:43:16,@Cernovich China is operating normally across hundreds of suppliers & all of Tesla Shanghai,305,4467,[],1,['Cernovich']
1241461201101410309,2020-03-21 20:26:30,RT @Medtronic: Addressing #COVID19 is a group effort. We are grateful for the discussion with @ElonMusk and @Tesla as we work across indust…,3073,0,['COVID19'],0,"['Medtronic', 'elonmusk', 'Tesla']"
1241828697599963137,2020-03-22 20:46:48,@NativeCACV @Tesla @omead_a You’re most welcome. We’re working on getting other types of PPE too. Ventilators should arrive within a few days.,152,1593,[],1,"['NativeCACV', 'Tesla', 'omead_a']"
1241875868781146113,2020-03-22 23:54:14,@EvaFoxU @Tesla Supply chain logistics — getting masks & other PPE to the right places in time  — is the main issue we’re hearing from ER physicians,194,2335,[],1,"['EvaFoxU', 'Tesla']"
1241876954158006272,2020-03-22 23:58:33,"@justpaulinelol @EvaFoxU @Tesla We expect to have over ~1200 to distribute this week. Getting them delivered, installed & operating is the harder part.",856,10568,[],1,"['justpaulinelol', 'EvaFoxU', 'Tesla']"
1241877739096944643,2020-03-23 00:01:40,@uwdrwaldorf @Tesla @omead_a @UWMedicine Thanks for taking delivery in your garage! Let us know if there’s anything else you need.,134,2384,[],1,"['uwdrwaldorf', 'Tesla', 'omead_a', 'UWMedicine']"
1242280418868711425,2020-03-24 02:41:46,"@SteveHamel16 @JordanWells33 @hereforthecom19 @ScottWapnerCNBC Thanks Tesla China team, China Customs Authority & LAX customs for acting so swiftly",335,6059,[],1,"['SteveHamel16', 'JordanWells33', 'hereforthecom19', 'ScottWapnerCNBC']"
1242881125049085956,2020-03-25 18:28:46,@flcnhvy @Tesla Making good progress. We will do whatever is needed to help in these difficult times.,707,11610,[],1,"['flcnhvy', 'Tesla']"
1242881868426612736,2020-03-25 18:31:43,@PPathole @flcnhvy @Tesla Yes. Is there more? Should be a lot of data by now.,42,800,[],1,"['PPathole', 'flcnhvy', 'Tesla']"
1242893395338674176,2020-03-25 19:17:31,@PPathole @flcnhvy @Tesla C19 testing in the US over the past week has grown much faster than C19 positive cases. I think we may have passed the inflection point for US cases (excluding NY) already.,171,1665,[],1,"['PPathole', 'flcnhvy', 'Tesla']"
1242899515268648962,2020-03-25 19:41:51,@enscand @PPathole @flcnhvy @Tesla Something weird happened at CDC yesterday. They changed the graph to include “estimated illness onset date”. This is a significantly less rigorous standard. https://t.co/Dz2Nio5ddi,61,749,[],1,"['enscand', 'PPathole', 'flcnhvy', 'Tesla']"
1242900612897005571,2020-03-25 19:46:12,@flcnhvy @Tesla Giga New York will reopen for ventilator production as soon as humanly possible. We will do anything in our power to help the citizens of New York.,908,7663,[],1,"['flcnhvy', 'Tesla']"
1243556799275577346,2020-03-27 15:13:39,@NYCMayor You’re most welcome. Credit to the Tesla team. Will do our best to help in any way.,693,17780,[],1,['NYCMayor']
1243560200898064388,2020-03-27 15:27:10,"@NYCMayor Biggest value Tesla is providing is precise delivery of ventilators exactly to the ICU where & when they’re needed. There are many ventilators in warehouses, but stuck in logistics/routing/paperwork issues.",405,5206,[],1,['NYCMayor']
1245009716935188481,2020-03-31 15:27:02,"We have extra FDA-approved ventilators. Will ship to hospitals worldwide within Tesla delivery regions. Device & shipping cost are free. Only requirement is that the vents are needed immediately for patients, not stored in a warehouse. Please me or @Tesla know.",72094,313502,[],0,['Tesla']
1245065298857742336,2020-03-31 19:07:54,@NYCHealthSystem @Tesla Happy we could be helpful! More available if needed.,560,14564,[],1,"['NYCHealthSystem', 'Tesla']"
1245901072368975872,2020-04-03 02:28:58,@ChrisDungeon @Tesla 🤔,74,1996,[],1,"['ChrisDungeon', 'Tesla']"
1246208196936523776,2020-04-03 22:49:22,"@jgrano305 @Kristennetten @brandonbernicky @thirdrowtesla Oh sure, good point. Will discuss with team & make available to buy in Tesla app.",47,736,[],1,"['jgrano305', 'Kristennetten', 'brandonbernicky', 'thirdrowtesla']"
1246277569449787392,2020-04-04 03:25:01,@28delayslater @thirdrowtesla First Medtronic units from Tesla getting installed in NY metro area. These are for worst case situations. https://t.co/xyFRZwv1M7,726,7190,[],1,"['28delayslater', 'thirdrowtesla']"
1246280327850610689,2020-04-04 03:35:59,@teslaownersSV @28delayslater @thirdrowtesla Tesla is on second rev of internal ventilator design. Will post an update on this tomorrow.,228,2479,[],1,"['teslaownersSV', '28delayslater', 'thirdrowtesla']"
1246487833025576961,2020-04-04 17:20:32,@NYCHealthSystem @Tesla You’re welcome!,129,4648,[],1,"['NYCHealthSystem', 'Tesla']"
1246501623888842753,2020-04-04 18:15:20,@HenryFordNews @Tesla 👍,139,5688,[],1,"['HenryFordNews', 'Tesla']"
1246534854667390982,2020-04-04 20:27:23,RT @Medtronic: #MDTisMobilizing with @elonmusk. Our collaboration with @Tesla / SpaceX is bearing fruit. @SpaceX is now making a vital comp…,1077,0,['MDTisMobilizing'],0,"['Medtronic', 'elonmusk', 'Tesla', 'SpaceX']"
1246694673718169600,2020-04-05 07:02:27,We’re adding this here catchy tune to the music maker in the Tesla!,301,11123,[],1,[]
1246946035882242050,2020-04-05 23:41:16,RT @Tesla: Engineering update on the Tesla ventilator,8462,0,[],0,['Tesla']
1246947465334530048,2020-04-05 23:46:57,@BramJan75663351 @flcnhvy @Tesla Love that Gen Shinseki quote!,34,863,[],1,"['BramJan75663351', 'flcnhvy', 'Tesla']"
1246947498939355137,2020-04-05 23:47:05,@flcnhvy @Tesla Cool!,64,1454,[],1,"['flcnhvy', 'Tesla']"
1247291784750718976,2020-04-06 22:35:09,@flcnhvy @Sofiaan @Tesla That’s our goal!,122,5098,[],1,"['flcnhvy', 'Sofiaan', 'Tesla']"
1247411179569287169,2020-04-07 06:29:35,@rknapp_12 @Tesla @thirdrowtesla Coming soon,92,5075,[],1,"['rknapp_12', 'Tesla', 'thirdrowtesla']"
1247695291739852800,2020-04-08 01:18:33,"@thirdrowtesla Humans drive using 2 cameras on a slow gimbal & are often distracted. A Tesla with 8 cameras, radar, sonar & always being alert can definitely be superhuman.",622,5342,[],1,['thirdrowtesla']
1248178613826002949,2020-04-09 09:19:06,RT @Tesla: Tesla wins 5/6 Kelley Blue Book awards\n\n🏆 Best Overall\n🏆 Best Value\n🏆 Most Refined\n🏆 Best Performance\n🏆 Best Styling,3234,0,[],0,['Tesla']
1248274457929682947,2020-04-09 15:39:57,@MountSinaiNYC @Tesla You’re welcome!,111,3708,[],1,"['MountSinaiNYC', 'Tesla']"
1248871502977564672,2020-04-11 07:12:23,@AbiyAhmedAli @Tesla Good talking to you too. It was an honor.,127,4328,[],1,"['AbiyAhmedAli', 'Tesla']"
1249209784374607873,2020-04-12 05:36:36,"@LivingTesla @Tesla It’s not turned on. Meant for vandalism monitoring in a robotaxi future. Also, the car has transparent windows, so spying has limited value.",82,1129,[],1,"['LivingTesla', 'Tesla']"
1249210220200550405,2020-04-12 05:38:20,@PPathole @LivingTesla @Tesla Functionality still looking good for this year. Regulatory approval is the big unknown.,155,1732,[],1,"['PPathole', 'LivingTesla', 'Tesla']"
1250596959980646401,2020-04-16 01:28:44,"@davidmholtom @Nu23ro @SciGuySpace Exactly. In mid 2009, Tesla received non-binding approval for loan program actually signed into law by Bush in late 2008. First actual disbursement was Q2 2010, long after BK danger passed. Loan was repaid early with interest. Taxpayers made money on it!!",82,1115,[],1,"['davidmholtom', 'Nu23ro', 'SciGuySpace']"
1250597479516475393,2020-04-16 01:30:48,"@davidmholtom @Nu23ro @SciGuySpace Tesla *was* saved by an investment in May 2009 from Daimler, not govt. Without that Daimler support, Tesla would have died. Super appreciated!",87,1123,[],1,"['davidmholtom', 'Nu23ro', 'SciGuySpace']"
1250602314609520641,2020-04-16 01:50:01,"@Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Tesla actually sent out ResMed, Philips & Medtronic units. Latter is fully intratracheal. My personal opinion is that some ICUs are jumping the gun on intubation & setting PEEP & O2 too high. High pressure, pure oxygen increases risk of lung damage. https://t.co/2IUnS5DPOg",103,914,[],1,"['Robotbeat', 'ghotiing', 'CruizVinicius', 'josh119872', 'SweetINXS', 'voteLabonte', 'Erdayastronaut', 'Tesla']"
1250603905794207744,2020-04-16 01:56:20,"@PPathole @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla The way things are looking right now, the world will soon be flooded with excess ventilators. Even NY is giving them away!",108,1307,[],1,"['PPathole', 'Robotbeat', 'ghotiing', 'CruizVinicius', 'josh119872', 'SweetINXS', 'voteLabonte', 'Erdayastronaut', 'Tesla']"
1250607449498775552,2020-04-16 02:10:25,"@fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Vast majority of “ventilators” are not intratracheal, but, yes, jamming a pipe down a patient’s throat & driving in high pressure, pure oxygen is definitely not how we evolved! My personal choice would be mask with moderate pressure at ~50% O2.\nhttps://t.co/pEPVJi56Vg",78,689,[],1,"['fat__tire', 'Kristennetten', 'Robotbeat', 'ghotiing', 'CruizVinicius', 'josh119872', 'SweetINXS', 'voteLabonte', 'Erdayastronaut', 'Tesla']"
1250610980892979200,2020-04-16 02:24:27,@PPathole @fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla My (again) personal favorite is https://t.co/rM1MqsVsr1,95,623,[],1,"['PPathole', 'fat__tire', 'Kristennetten', 'Robotbeat', 'ghotiing', 'CruizVinicius', 'josh119872', 'SweetINXS', 'voteLabonte', 'Erdayastronaut', 'Tesla']"
1250628183864381440,2020-04-16 03:32:49,@RationalEtienne @PPathole @fat__tire @Kristennetten @Robotbeat @ghotiing @CruizVinicius @josh119872 @SweetINXS @voteLabonte @Erdayastronaut @Tesla Does seem that early use is wise. Solving late stage C19 probably requires two or three mechanisms of action.,41,693,[],1,"['RationalEtienne', 'PPathole', 'fat__tire', 'Kristennetten', 'Robotbeat', 'ghotiing', 'CruizVinicius', 'josh119872', 'SweetINXS', 'voteLabonte', 'Erdayastronaut', 'Tesla']"
1250844985433272320,2020-04-16 17:54:18,Partial list of hospitals to which Tesla sent ventilators https://t.co/sfI6yuUbrM,17650,190619,[],0,[]
1251221074143883264,2020-04-17 18:48:45,@CovelloMassimo @Tesla Will do,154,7269,[],1,"['CovelloMassimo', 'Tesla']"
1251619922775425024,2020-04-18 21:13:38,@marcelzimmer @parth_dhawale @Tesla The way it should be!,128,8692,[],1,"['marcelzimmer', 'parth_dhawale', 'Tesla']"
1252087986910420992,2020-04-20 04:13:33,@Kristennetten @thirdrowtesla @Tesla This is the key paragraph https://t.co/zvTWhPVcM4,121,1892,[],1,"['Kristennetten', 'thirdrowtesla', 'Tesla']"
1252088417753546752,2020-04-20 04:15:16,@teslaownersSV @Kristennetten @thirdrowtesla @Tesla Thinking about this …,52,1146,[],1,"['teslaownersSV', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1252088646737391617,2020-04-20 04:16:10,"@tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Yeah, and whole lot more! Aargh, I’m dying to make Cybertruck like yesterday!!",245,5581,[],1,"['tobyliiiiiiiiii', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1252098355062173696,2020-04-20 04:54:45,@batflyer @tobyliiiiiiiiii @Kristennetten @thirdrowtesla @Tesla Yes. It will even float for a while.,94,1726,[],1,"['batflyer', 'tobyliiiiiiiiii', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1253113227095007233,2020-04-23 00:07:29,"In advance of this, please try to hack Starlink & Tesla Mothership! https://t.co/msdv8Dq2BN",2149,24120,[],0,[]
1253164036356747264,2020-04-23 03:29:23,@teslaownersSV @Kristennetten @thirdrowtesla @Tesla Maybe just make Joe Mode quieter?,34,728,[],1,"['teslaownersSV', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1253171145337118721,2020-04-23 03:57:38,"@CodingMark @JosephVVallace @teslaownersSV @Kristennetten @thirdrowtesla @Tesla Yeah, it’s named after my friend Joe who suggested the feature",41,1408,[],1,"['CodingMark', 'JosephVVallace', 'teslaownersSV', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1253171352049266689,2020-04-23 03:58:27,@teslaownersSV @CodingMark @JosephVVallace @Kristennetten @thirdrowtesla @Tesla Yes,33,722,[],1,"['teslaownersSV', 'CodingMark', 'JosephVVallace', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1253172750295928833,2020-04-23 04:04:01,@MFrunker @teslaownersSV @CodingMark @JosephVVallace @Kristennetten @thirdrowtesla @Tesla Coming soon,60,936,[],1,"['MFrunker', 'teslaownersSV', 'CodingMark', 'JosephVVallace', 'Kristennetten', 'thirdrowtesla', 'Tesla']"
1253240023371132930,2020-04-23 08:31:20,RT @Teslarati: Tesla Model S and Model X get free acceleration and endurance boost in new update\nhttps://t.co/MsYXu4IMuW https://t.co/m5dlQ…,686,0,[],0,['Teslarati']
1253477849639653381,2020-04-24 00:16:22,@billycrammer @FlaTesla @Tesla 👍,61,2072,[],1,"['billycrammer', 'FlaTesla', 'Tesla']"
1253481409127354374,2020-04-24 00:30:31,Welcome @hiromichimizuno to the Tesla board! Honored to have you.,820,22293,[],0,['hiromichimizuno']
1253795443923918854,2020-04-24 21:18:22,@VenciKudev @Tesla Absolutely,35,1048,[],1,"['VenciKudev', 'Tesla']"
1253797489171365888,2020-04-24 21:26:30,@yourfavgas @VenciKudev @Tesla Width currently limited by size of cold-roll press needed to get steel to full hard condition. Bigger press will be built long-term.,53,1374,[],1,"['yourfavgas', 'VenciKudev', 'Tesla']"
1253901762991460353,2020-04-25 04:20:51,@cleantechnica Many talented engineers are working on FSD at Tesla. What matters is solving vision at high frame rate in our compute space with low latency between camera frame & actuation.,149,1584,[],1,['cleantechnica']
1255959207431467009,2020-04-30 20:36:24,"RT @vincent13031925: Tesla Reached 1,000 Solar Roof Production In A Single Week, Exceeding 4MW https://t.co/hW5WPdv6np",1112,0,[],0,['vincent13031925']
1256239815256797184,2020-05-01 15:11:26,Tesla stock price is too high imo,22621,199041,[],0,[]
1256339169598562306,2020-05-01 21:46:14,"@Nfdguy As always, I am optimistic about Tesla long-term",393,6150,[],1,['Nfdguy']
1257812862275186688,2020-05-05 23:22:10,@Gfilche @Tesla There are many pieces to the puzzle,147,3488,[],1,"['Gfilche', 'Tesla']"
1258068831123107840,2020-05-06 16:19:17,@InSpaceXItrust @Space_Station @Tesla @SpaceX @Commercial_Crew That was the whole company back then. Grew organically from a simple mariachi party in El Segundo.,341,11264,[],1,"['InSpaceXItrust', 'Space_Station', 'Tesla', 'SpaceX', 'Commercial_Crew']"
1258185165852995584,2020-05-07 00:01:34,"@thirdrowtesla Tesla & SpaceX are the top two destinations for engineers, because you can have the most fun creating kickass technology! That’s why.",1428,21880,[],1,['thirdrowtesla']
1258185841031016448,2020-05-07 00:04:15,@PPathole @InSpaceXItrust @Space_Station @Tesla @SpaceX @Commercial_Crew 2008 was a super tough year on all levels,97,3663,[],1,"['PPathole', 'InSpaceXItrust', 'Space_Station', 'Tesla', 'SpaceX', 'Commercial_Crew']"
1258510752396144640,2020-05-07 21:35:20,@EvaFoxU @Tesla Way more important than it sounds,137,2629,[],1,"['EvaFoxU', 'Tesla']"
1258512369954590720,2020-05-07 21:41:45,@Johnnaaaaaaaaaa @EvaFoxU @Tesla Sure :),28,1169,[],1,"['EvaFoxU', 'Tesla']"
1258513259168010240,2020-05-07 21:45:17,"@Johnnaaaaaaaaaa @EvaFoxU @Tesla It will only work for higher latitudes (Seattle) at first, then get progressively closer to the equator",54,1132,[],1,"['EvaFoxU', 'Tesla']"
1258519188471050240,2020-05-07 22:08:51,@clay_ellis @Tesla Yes,74,7409,[],1,"['clay_ellis', 'Tesla']"
1258519585260580864,2020-05-07 22:10:25,@Godmiller1 @Johnnaaaaaaaaaa @EvaFoxU @Tesla Would cover latitude of London,32,1028,[],1,"['Godmiller1', 'EvaFoxU', 'Tesla']"
1259159878427267072,2020-05-09 16:34:43,"@GerberKawasaki @thirdrowtesla Tesla is filing a lawsuit against Alameda County immediately. The unelected & ignorant “Interim Health Officer” of Alameda is acting contrary to the Governor, the President, our Constitutional freedoms & just plain common sense!",5868,30342,[],1,"['GerberKawasaki', 'thirdrowtesla']"
1259162367285317633,2020-05-09 16:44:37,"@GerberKawasaki @thirdrowtesla Frankly, this is the final straw. Tesla will now move its HQ and future programs to Texas/Nevada immediately. If we even retain Fremont manufacturing activity at all, it will be dependen on how Tesla is treated in the future. Tesla is the last carmaker left in CA.",14585,62359,[],1,"['GerberKawasaki', 'thirdrowtesla']"
1259169882513367040,2020-05-09 17:14:28,@KristiRJensen @EverydayElon @SjvTesla @GerberKawasaki @thirdrowtesla Exactly! Tesla knows far more about what needs to be done to be safe through our Tesla China factory experience than an (unelected) interim junior official in Alameda County.,499,4489,[],1,"['KristiRJensen', 'EverydayElon', 'SjvTesla', 'GerberKawasaki', 'thirdrowtesla']"
1259170828148600832,2020-05-09 17:18:14,@bradd_libby Tesla is the biggest manufacturer in California & second biggest exporter,859,9758,[],1,['bradd_libby']
1259252668842700800,2020-05-09 22:43:26,"@adrianfine @Tesla @cityofpaloalto Much appreciated, Mayor Fine!",150,5514,[],1,"['adrianfine', 'Tesla', 'cityofpaloalto']"
1259261146009178112,2020-05-09 23:17:07,"@thirdrowtesla @Tesla @AlamedaCounty @ACSOSheriffs @Dare2BWell I’m not messing around. Absurd & medically irrational behavior in violation of constitutional civil liberties, moreover by *unelected* county officials with no accountability, needs to stop.",4835,30529,[],1,"['thirdrowtesla', 'Tesla', 'AlamedaCounty', 'ACSOSheriffs', 'Dare2BWell']"
1259311206969442304,2020-05-10 02:36:03,RT @Tesla: https://t.co/X9dzVXLBLx,3781,0,[],0,['Tesla']
1259383505097682944,2020-05-10 07:23:20,@flcnhvy @AlamedaCounty @Tesla Exactly,119,4485,[],1,"['flcnhvy', 'AlamedaCounty', 'Tesla']"
1259691052681687040,2020-05-11 03:45:25,@PPathole @LorenaSGonzalez @Tesla Absolutely,70,2572,[],1,"['PPathole', 'LorenaSGonzalez', 'Tesla']"
1259696342554734592,2020-05-11 04:06:26,Thanks for the cool suggestions 😀❤️👍 More fun coming to your Tesla soon! https://t.co/QnuG6kRHM5,1853,43663,[],0,[]
1259899289381175303,2020-05-11 17:32:53,@HidalgoCounty @JudgeCortez @GovAbbott @Tesla @john_jwitt Note is much appreciated,1080,17974,[],1,"['HidalgoCounty', 'JudgeCortez', 'GovAbbott', 'Tesla', 'john_jwitt']"
1259942334143148033,2020-05-11 20:23:55,"@ChillMichelle @Tesla Yes, California approved, but an unelected county official illegally overrode. Also, all other auto companies in US are approved to resume. Only Tesla has been singled out. This is super messed up!",6827,68575,[],1,"['ChillMichelle', 'Tesla']"
1259945593805221891,2020-05-11 20:36:52,"Tesla is restarting production today against Alameda County rules. I will be on the line with everyone else. If anyone is arrested, I ask that it only be me.",78151,516515,[],0,[]
1259964164396601345,2020-05-11 21:50:40,"RT @elonmusk: @ChillMichelle @Tesla Yes, California approved, but an unelected county official illegally overrode. Also, all other auto com…",6827,0,[],0,"['elonmusk', 'ChillMichelle', 'Tesla']"
1259967020231098368,2020-05-11 22:02:01,"@thehill Don’t mislead the public. State said YES, an unelected county official is the problem. Tesla factory in adjacent San Joaquin county is fully operational.",3208,40845,[],1,['thehill']
1260057644263329792,2020-05-12 04:02:07,@alandail Haggerty actually admitted to NYT that he told his staff to “slow down” Tesla for reasons that had nothing to do with health. Unreal …,242,2012,[],1,['alandail']
1260157216583110656,2020-05-12 10:37:47,"@KenJennings All other car companies are allowed to manufacture *except* Tesla, you knucklehead. No wonder you got crushed by a computer the size of a pizza box.",590,7554,[],1,['KenJennings']
1260449616169971712,2020-05-13 05:59:41,"@jaredpolis @Tesla @kimbal Hi Jared, Colorado is great! I think your policies make a lot of sense.",370,11155,[],1,"['jaredpolis', 'Tesla', 'kimbal']"
1260484365659799552,2020-05-13 08:17:46,RT @Teslarati: Tesla’s proven anti-pandemic safety plan has fallen on deaf ears amid an anti-Elon Musk narrative\nhttps://t.co/MO6pdB6vDb,866,0,[],0,['Teslarati']
1260484751263248386,2020-05-13 08:19:18,RT @cleantechnica: Elon Musk’s Email To Tesla Employees Returning To Work https://t.co/MYCLC79XJw,974,0,[],0,['cleantechnica']
1260850532018577408,2020-05-14 08:32:46,RT @JimBridenstine: Here’s some @Tesla news that everyone should love. Check out the Model X that will carry @AstroBehnken and @Astro_Doug…,3149,0,[],0,"['JimBridenstine', 'Tesla', 'AstroBehnken', 'Astro_Doug']"
1261009993588862976,2020-05-14 19:06:25,Tesla Supercharger usage by region https://t.co/1y2zL2Jizt,3193,47430,[],0,[]
1261104684476985345,2020-05-15 01:22:41,@flcnhvy Absolutely. Tesla already went through this in China with 7000 employees. Zero fatalities or serious illnesses.,623,9765,[],1,['flcnhvy']
1261106189258993665,2020-05-15 01:28:40,@flcnhvy Tesla makes the safest cars in the world & our factory injury rate is better than industry avg & tracking to be better than any auto plant in North America. We care deeply about safety at a fundamental level.,270,3000,[],1,['flcnhvy']
1262526115266035715,2020-05-18 23:30:57,Tesla Full Self-Driving option cost rises by ~$1000 worldwide on July 1st. Order a Tesla online in less than 2 minutes at https://t.co/qJm9uPBCX5,2574,30916,[],0,[]
1266436499341545472,2020-05-29 18:29:25,"@cleantechnica Worth noting that, as of Jan 1, Tesla buyers no longer received any federal tax credit. Model 3 led despite this disadvantage.",475,11407,[],1,['cleantechnica']
1269110658844393477,2020-06-06 03:35:34,Tesla Model Y review by Dan Neil https://t.co/3oS85UFaaR,1941,26693,[],0,[]
1269111460493357057,2020-06-06 03:38:45,Order a Tesla online in 2 mins at https://t.co/46TXqRrsdr,3556,52792,[],0,[]
1270029816117358593,2020-06-08 16:27:58,@emmerichvideo @Tesla Good point,35,1251,[],1,"['emmerichvideo', 'Tesla']"
1270049671046508544,2020-06-08 17:46:52,"@PPathole @Tesla Autopilot prime directive is: don’t crash. What seems fast to humans is slow to a computer. 360 degree low light vision & sonar, plus forward radar enable to be superhuman. Upcoming software upgrades will increasingly show the potential.",3301,49874,[],1,"['PPathole', 'Tesla']"
1270717491988164613,2020-06-10 14:00:33,@GerberKawasaki @Tesla (Formerly) mainstream media has systemic negative & political bias about almost everything. Reading major newspapers makes you feel sad & angry. That’s why they’re being crushed by @joerogan. Likes/retweets of old media are extremely low. Ironic article:\nhttps://t.co/78uftW0P6t,2114,14776,[],1,"['GerberKawasaki', 'Tesla', 'joerogan']"
1270717994897797121,2020-06-10 14:02:33,@ICannot_Enough @GerberKawasaki @Tesla @joerogan Yes,108,1677,[],1,"['ICannot_Enough', 'GerberKawasaki', 'Tesla', 'joerogan']"
1270718301006524416,2020-06-10 14:03:46,@flcnhvy @GerberKawasaki @Tesla @joerogan Good point!,32,1129,[],1,"['flcnhvy', 'GerberKawasaki', 'Tesla', 'joerogan']"
1270718767467646983,2020-06-10 14:05:37,@flcnhvy @GerberKawasaki @Tesla @joerogan Maybe I should retweet the top four or five point. What caught your eye the most?,52,1584,[],1,"['flcnhvy', 'GerberKawasaki', 'Tesla', 'joerogan']"
1270718896530579456,2020-06-10 14:06:08,@jgrano305 @ICannot_Enough @GerberKawasaki @Tesla @joerogan We shall see …,45,1669,[],1,"['jgrano305', 'ICannot_Enough', 'GerberKawasaki', 'Tesla', 'joerogan']"
1270779603599024129,2020-06-10 18:07:22,"Posting Tesla Impact Report, this time with summary points & charts in my reply tweets https://t.co/4lyaV7kIS4",2124,24341,[],0,[]
1270783410324135936,2020-06-10 18:22:29,"Moreover, energy produced by Tesla solar deployments far exceeds energy used in our factories https://t.co/IDqf5gWeFt",388,4402,[],1,[]
